ID,Type,Title,ContainerTitle,JournalAbbrev,Volume,Issue,Pages,Year,DOI,URL,Abstract,Authors,Source,Language
http://zotero.org/users/14600920/items/HF67CBQA,article-journal,Biochar in water and wastewater treatment - a sustainability assessment,Chemical Engineering Journal,Chemical Engineering Journal,420,,129946,2021,10.1016/j.cej.2021.129946,https://www.sciencedirect.com/science/article/pii/S1385894721015308,"Innovation of sustainable materials that are efficient, economic, environmentally friendly, and socially acceptable for real-scale environmental applications is currently a trend in the scientific community. Recently, biochar as one of the main pyrogenic products from thermo-chemical process of ligno-cellulosic biomass has been widely studied to deal with water pollutants and wastewaters. Thus, there is an urgent need for the assessment of developed technologies to promote commercialization of the most sustainable technologies in order to identify the existing technical gaps. This review aims to identify current trends in the literature in order to evaluate the technology against sustainability considerations, emphasizing on the recently published reviews as well as the highly cited papers. The existing gaps and recommendations for future studies are discussed.","Kamali, Mohammadreza; Appels, Lise; Kwon, Eilhann E.; Aminabhavi, Tejraj M.; Dewil, Raf",ScienceDirect,
http://zotero.org/users/14600920/items/L9937FY9,article-journal,Biochar-based water treatment systems as a potential low-cost and sustainable technology for clean water provision,Journal of Environmental Management,Journal of Environmental Management,197,,732-749,2017,10.1016/j.jenvman.2017.03.087,https://www.sciencedirect.com/science/article/pii/S030147971730302X,"Approximately 600 million people lack access to safe drinking water, hence achieving Sustainable Development Goal 6 (Ensure availability and sustainable management of water and sanitation for all by 2030) calls for rapid translation of recent research into practical and frugal solutions within the remaining 13 years. Biochars, with excellent capacity to remove several contaminants from aqueous solutions, constitute an untapped technology for drinking water treatment. Biochar water treatment has several potential merits compared to existing low-cost methods (i.e., sand filtration, boiling, solar disinfection, chlorination): (1) biochar is a low-cost and renewable adsorbent made using readily available biomaterials and skills, making it appropriate for low-income communities; (2) existing methods predominantly remove pathogens, but biochars remove chemical, biological and physical contaminants; (3) biochars maintain organoleptic properties of water, while existing methods generate carcinogenic by-products (e.g., chlorination) and/or increase concentrations of chemical contaminants (e.g., boiling). Biochars have co-benefits including provision of clean energy for household heating and cooking, and soil application of spent biochar improves soil quality and crop yields. Integrating biochar into the water and sanitation system transforms linear material flows into looped material cycles, consistent with terra preta sanitation. Lack of design information on biochar water treatment, and environmental and public health risks constrain the biochar technology. Seven hypotheses for future research are highlighted under three themes: (1) design and optimization of biochar water treatment; (2) ecotoxicology and human health risks associated with contaminant transfer along the biochar-soil-food-human pathway, and (3) life cycle analyses of carbon and energy footprints of biochar water treatment systems.","Gwenzi, Willis; Chaukura, Nhamo; Noubactep, Chicgoua; Mukome, Fungai N. D.",ScienceDirect,
http://zotero.org/users/14600920/items/F2TVKWYH,webpage,Hydrocarbon content of liquid products and tar from pyrolysis and gasification of wood,ACS Publications,,,,,2002,,https://pubs.acs.org/doi/pdf/10.1021/ef00027a012,,"Pakdel, H.; Roy, C.",,EN
http://zotero.org/users/14600920/items/D8PCKT4Z,article-journal,Gasification of Biomass to Produce Gaseous Products,"Energy Sources, Part A: Recovery, Utilization, and Environmental Effects",,31,6,516–526,2009,10.1080/15567030802466847,https://doi.org/10.1080/15567030802466847,"The aim of this study is to investigate gasification technologies and gasification of biomass for gaseous products. The gasification of biomass is a thermal treatment, which results in a high proportion of gaseous products and small quantities of char (solid product) and ash. At temperatures of approximately 873–1,273 K, solid biomass undergoes thermal decomposition to form gas-phase products that typically include H2, CO, CO2, CH4, H2O, and other gaseous hydrocarbons. Hydrogen gas was produced on a pilot scale by steam gasification of charred cellulosic waste material. The yield from steam gasification increases with increasing water to sample ratio. The yields of hydrogen from the pyrolysis and the steam gasification increase with the increase of temperature. In general, the gasification temperature is higher than that of pyrolysis and the yield of hydrogen from the gasification is higher than that of the pyrolysis.","Balat, M.",Taylor and Francis+NEJM,
http://zotero.org/users/14600920/items/UPC63AK2,article-journal,The reduction and control technology of tar during biomass gasification/pyrolysis: An overview,Renewable and Sustainable Energy Reviews,Renewable and Sustainable Energy Reviews,12,2,397-416,2008,10.1016/j.rser.2006.07.015,https://www.sciencedirect.com/science/article/pii/S1364032106001146,"Biomass is an important primary energy source as well as renewable energy source. As the most promising biomass utilization method, gasification/pyrolysis produces not only useful fuel gases, char and chemicals, but also some byproducts like fly ash, NOx, SO2 and tar. Tar in the product gases will condense at low temperature, and lead to clogged or blockage in fuel lines, filters and engines. Moreover, too much tar in product gases will reduce the utilization efficiency of biomass. Therefore, the reduction or decomposition of tar in biomass derived fuel gases is one of the biggest obstacles in its utilization for power generation. In this paper, we review the literatures pertaining to tar reduction or destruction methods during biomass gasification/pyrolysis. On the basis of their characteristics, the current tar reduction or destruction methods can be broadly divided into five main groups: mechanism methods, self-modification, thermal cracking, catalyst cracking and plasma methods.","Han, Jun; Kim, Heejoon",ScienceDirect,
http://zotero.org/users/14600920/items/ZFLJT3F5,article-journal,Recent progress in gasification/pyrolysis technologies for biomass conversion to energy,Environmental Progress & Sustainable Energy,,28,1,47-51,2009,10.1002/ep.10336,https://onlinelibrary.wiley.com/doi/abs/10.1002/ep.10336,"In this review, we will be discussing existing techniques and recent progress in gasification and pyrolysis techniques for the conversion of cellulosic biomass into a viable source of energy. Topics of discussion will include biomass gasification to produce syngas and process concerns, as well as various ways to address these issues, biomass pyrolysis for production of bio-oil and examples of novel techniques published in recent articles, co-firing of biomass and coal and the use of co-gasification and co-pyrolysis, the combination of pyrolysis and gasification to process pyrolysis products to syngas through gasification and liquifaction of syngas and its conversion to fuels such as ethanol, methanol, and Fisher-Tropsh oil through modified catalysis. © 2009 American Institute of Chemical Engineers Environ Prog, 2009","Digman, Brett; Joo, Hyun Soo; Kim, Dong-Shik",Wiley Online Library,en
http://zotero.org/users/14600920/items/SB5KYZTD,article-journal,"A Combined Overview of Combustion, Pyrolysis, and Gasification of Biomass",Energy & Fuels,Energy Fuels,32,7,7294-7318,2018,10.1021/acs.energyfuels.8b01678,https://doi.org/10.1021/acs.energyfuels.8b01678,"From the conventional use of biomass in the form of heating to the modern day use of biomass in the form of electricity generation and biofuel production, biomass has always been part of the evolution of mankind. Modern day use of biomass is gradually becoming more complex, and engineering played an important role in defining different directions. This review provides an overall view of biomass utilization through thermal treatment including combustion, pyrolysis, and gasification. Efficient use of biomass with the desired output and minimizing the drawbacks are the core of the research, and marginal focus is being held on developing new techniques. The variety of composition and uptake of different elements throughout the lifespan of biomass produces a mixture of results. In general, it can be seen that the optimization was observed either in the form of chemical looping combustion to prevent greenhouse gas emission or in upgrading of bio-oil to produce biofuels. The significant factor is the reaction conditions, which define the ultimate product yield and the products’ performance in different applications. Moreover, the development of new systems is desired in the present scenario due to the limited possibility of further improvement in the current systems.","Akhtar, Ali; Krepl, Vladimir; Ivanova, Tatiana",ACS Publications,
http://zotero.org/users/14600920/items/GA32W8AG,article-journal,Biomass pyrolysis/gasification for product gas production: the overall investigation of parametric effects,Energy Conversion and Management,Energy Conversion and Management,44,11,1875-1884,2003,10.1016/S0196-8904(02)00188-7,https://www.sciencedirect.com/science/article/pii/S0196890402001887,"The conventional biomass pyrolysis/gasification process for production of medium heating value gas for industrial or civil applications faces two disadvantages, i.e. low gas productivity and the accompanying corrosion of downstream equipment caused by the high content of tar vapour contained in the gas phase. The objective of this paper is to overcome these disadvantages, and therefore, the effects of the operating parameters on biomass pyrolysis are investigated in a laboratory setup based on the principle of keeping the heating value of the gas almost unchanged. The studied parameters include reaction temperature, residence time of volatile phase in the reactor, physico-chemical pretreatment of biomass particles, heating rate of the external heating furnace and improvement of the heat and mass transfer ability of the pyrolysis reactor. The running temperature of a separate cracking reactor and the geometrical configuration of the pyrolysis reactor are also studied. However, due to time limits, different types of catalysts are not used in this work to determine their positive influences on biomass pyrolysis behaviour. The results indicate that product gas production from biomass pyrolysis is sensitive to the operating parameters mentioned above, and the product gas heating value is high, up to 13–15 MJ/Nm3.","Chen, G; Andries, J; Luo, Z; Spliethoff, H",ScienceDirect,
http://zotero.org/users/14600920/items/VTKJ73VQ,article-journal,A single analytical method for the determination of 53 legacy and emerging per- and polyfluoroalkyl substances (PFAS) in aqueous matrices,Analytical and Bioanalytical Chemistry,Anal Bioanal Chem,411,16,3507-3520,2019,10.1007/s00216-019-01829-8,https://doi.org/10.1007/s00216-019-01829-8,"A quantitative method for the determination of per- and polyfluoroalkyl substances (PFAS) using liquid chromatography (LC) tandem mass spectrometry (MS/MS) was developed and applied to aqueous wastewater, surface water, and drinking water samples. Fifty-three PFAS from 14 compound classes (including many contaminants of emerging concern) were measured using a single analytical method. After solid-phase extraction using weak anion exchange cartridges, method detection limits in water ranged from 0.28 to 18 ng/L and method quantitation limits ranged from 0.35 to 26 ng/L. Method accuracy ranged from 70 to 127% for 49 of the 53 extracted PFAS, with the remaining four between 66 and 138%. Method precision ranged from 2 to 28% RSD, with 49 out of the 53 PFAS being below < 20%. In addition to quantifying > 50 PFAS, many of which are currently unregulated in the environment and not included in typical analytical lists, this method has efficiency advantages over other similar methods as it utilizes a single chromatographic separation with a shorter runtime (14 min), while maintaining method accuracy and stability and the separation of branched and linear PFAS isomers. The method was applied to wastewater influent and effluent; surface water from a river, wetland, and lake; and drinking water samples to survey PFAS contamination in Australian aqueous matrices. The compound classes FTCAs, FOSAAs, PFPAs, and diPAPs were detected for the first time in Australian WWTPs and the method was used to quantify PFAS concentrations from 0.60 to 193 ng/L. The range of compound classes detected and different PFAS signatures between sample locations demonstrate the need for expanded quantitation lists when investigating PFAS, especially newer classes in aqueous environmental samples.","Coggan, Timothy L.; Anumol, Tarun; Pyke, James; Shimeta, Jeff; Clarke, Bradley O.",Springer Link,en
http://zotero.org/users/14600920/items/5TCJJYUI,article-journal,NORMAN guidance on suspect and non-target screening in environmental monitoring,Environmental Sciences Europe,Environ Sci Eur,35,1,75,2023,10.1186/s12302-023-00779-4,https://doi.org/10.1186/s12302-023-00779-4,"Increasing production and use of chemicals and awareness of their impact on ecosystems and humans has led to large interest for broadening the knowledge on the chemical status of the environment and human health by suspect and non-target screening (NTS). To facilitate effective implementation of NTS in scientific, commercial and governmental laboratories, as well as acceptance by managers, regulators and risk assessors, more harmonisation in NTS is required. To address this, NORMAN Association members involved in NTS activities have prepared this guidance document, based on the current state of knowledge. The document is intended to provide guidance on performing high quality NTS studies and data interpretation while increasing awareness of the promise but also pitfalls and challenges associated with these techniques. Guidance is provided for all steps; from sampling and sample preparation to analysis by chromatography (liquid and gas—LC and GC) coupled via various ionisation techniques to high-resolution tandem mass spectrometry (HRMS/MS), through to data evaluation and reporting in the context of NTS. Although most experience within the NORMAN network still involves water analysis of polar compounds using LC–HRMS/MS, other matrices (sediment, soil, biota, dust, air) and instrumentation (GC, ion mobility) are covered, reflecting the rapid development and extension of the field. Due to the ongoing developments, the different questions addressed with NTS and manifold techniques in use, NORMAN members feel that no standard operation process can be provided at this stage. However, appropriate analytical methods, data processing techniques and databases commonly compiled in NTS workflows are introduced, their limitations are discussed and recommendations for different cases are provided. Proper quality assurance, quantification without reference standards and reporting results with clear confidence of identification assignment complete the guidance together with a glossary of definitions. The NORMAN community greatly supports the sharing of experiences and data via open science and hopes that this guideline supports this effort.","Hollender, Juliane; Schymanski, Emma L.; Ahrens, Lutz; Alygizakis, Nikiforos; Béen, Frederic; Bijlsma, Lubertus; Brunner, Andrea M.; Celma, Alberto; Fildier, Aurelie; Fu, Qiuguo; Gago-Ferrero, Pablo; Gil-Solsona, Ruben; Haglund, Peter; Hansen, Martin; Kaserzon, Sarit; Kruve, Anneli; Lamoree, Marja; Margoum, Christelle; Meijer, Jeroen; Merel, Sylvain; Rauert, Cassandra; Rostkowski, Pawel; Samanipour, Saer; Schulze, Bastian; Schulze, Tobias; Singh, Randolph R.; Slobodnik, Jaroslav; Steininger-Mairinger, Teresa; Thomaidis, Nikolaos S.; Togola, Anne; Vorkamp, Katrin; Vulliet, Emmanuelle; Zhu, Linyan; Krauss, Martin",Springer Link,en
http://zotero.org/users/14600920/items/TKJUDI2T,article-journal,Comprehensive characterization of per- and polyfluoroalkyl substances in wastewater by liquid chromatography-mass spectrometry and screening algorithms,npj Clean Water,npj Clean Water,6,1,6,2023,10.1038/s41545-023-00220-6,https://doi.org/10.1038/s41545-023-00220-6,"Per- and polyfluoroalkyl substances (PFASs) constitute a large category of synthetic environmental pollutants, many of which remain unknown and warrant comprehensive investigation. This study comprehensively characterized PFASs in fluorinated-industrial wastewater by nontarget, quasi-target and target analyses using liquid chromatography-high-resolution mass spectrometry and data-processing algorithms. The algorithms based on characteristic in-source neutral losses and isotopologue distributions were applied to screening and identifying PFASs, while semiquantitative and quantitative analyses were utilized to determine their concentrations and distributions in the wastewater. In total, 175 formulae of PFASs, including traditional, little-known and unknown species were identified and further ascertained in terms of concentrations and distributions. The total concentrations of PFASs in the wastewater were 5.3–33.4 μg mL−1, indicating serious pollution of PFASs. This study not only provides an efficient approach for screening and identification of unknown PFASs, but also presents a practicable and simple way to comprehensively depict environmental pollution signatures of PFASs.","Tang, Caiming; Liang, Yutao; Wang, Kai; Liao, Jianbo; Zeng, Yanhong; Luo, Xiaojun; Peng, Xianzhi; Mai, Bixian; Huang, Qingguo; Lin, Hui",Springer Link,en
http://zotero.org/users/14600920/items/VXJUCWSI,webpage,Biden-Harris Administration Finalizes First-Ever National Drinking Water Standard to Protect 100M People from PFAS Pollution,,,,,,2024,,https://www.epa.gov/newsreleases/biden-harris-administration-finalizes-first-ever-national-drinking-water-standard,EPA News Release: Biden-Harris Administration Finalizes First-Ever National Drinking Water Standard to Protect 100M People from PFAS Pollution,US EPA,,en
http://zotero.org/users/14600920/items/RAH98UWZ,webpage,How will water sector be impacted as EPA targets PFAS?,,,,,,2024,,https://www.asce.org/publications-and-news/civil-engineering-source/civil-engineering-magazine/article/2024/05/how-will-water-sector-be-impacted-as-epa-targets-pfas,The two rules prompt concerns about water sector compliance costs and potential legal liability under the Superfund program for PFAS in treatment residuals.,"Landers, Jay",,en-US
http://zotero.org/users/14600920/items/KAN8DRVC,webpage,Perfluoroalkyl and Polyfluoroalkyl Substances (PFAS),National Institute of Environmental Health Sciences,,,,,2024,,https://www.niehs.nih.gov/health/topics/agents/pfc,"Per- and polyfluoroalkyl substances (PFAS) are a large, complex group of synthetic chemicals that have been used in consumer products around the world since about the 1950s. They are ingredients in various everyday products. For example, PFAS are used to keep food from sticking to packaging or cookware, make clothes and carpets resistant to stains, and create firefighting foam that is more effective. PFAS molecules have a chain of linked carbon and fluorine atoms. Because the carbon-fluorine bond is one of the strongest, these chemicals do not degrade easily in the environment.",NIH,,en
http://zotero.org/users/14600920/items/IX7UDWFE,article-journal,Recent advances in the analysis of per- and polyfluoroalkyl substances (PFAS)—A review,Environmental Technology & Innovation,Environmental Technology & Innovation,19,,100879,2020,10.1016/j.eti.2020.100879,https://www.sciencedirect.com/science/article/pii/S2352186420303461,"Per- and polyfluoroalkyl substances (PFAS), that are widely used in different industrial and commercial activities, have become emerging contaminants of concern. Thus, the evaluation of PFAS presence in diverse environmental matrices is of paramount importance, leading to the necessity in development of different types of analytical methods to analyse the trace amounts of PFAS with varying selectivity and sensitivity. Analytical methods that have been advanced and employed for PFAS identification are critically described with their strengths, limitations and future potentials in this review. This review includes, (i) instrument analytical methodologies, mainly focusing on sample preparation, extraction and recovery analysis, (ii) nanoparticle-based sensors, and an app-based smartphone portable sensor, for the monitoring and sensing of PFAS in different environmental matrices. Furthermore, (iii) total oxidisable precursor assay (TOPA), content of total organic fluorine (TOF) as well as total fluorine (TF) are also reviewed, which provide fundamental tools towards achieving precursor quantification and closing mass balance analysis.","Al Amin, Md.; Sobhani, Zahra; Liu, Yanju; Dharmaraja, Raja; Chadalavada, Sreenivasulu; Naidu, Ravi; Chalker, Justin M.; Fang, Cheng",ScienceDirect,
http://zotero.org/users/14600920/items/4IGVLWUT,article-journal,Fast analysis of short-chain and ultra-short-chain fluorinated organics in water by on-line extraction coupled to HPLC-HRMS,Science of The Total Environment,Science of The Total Environment,943,,173682,2024,10.1016/j.scitotenv.2024.173682,https://www.sciencedirect.com/science/article/pii/S0048969724038294,"A rapid on-line solid-phase extraction liquid chromatography high-resolution mass spectrometry (on-line SPE-LC-HRMS) method was developed to analyze 11 ultra-short and short-chain PFAS in surface water. Analytical optimization involved screening 7 chromatographic columns and 5 on-line SPE columns, as well as evaluating SPE loading conditions, filters, sample acidification, chromatographic mobile phases, and SPE loading mobile phases. The optimized method was then applied to 44 river water samples collected in Eastern Canada, including sites near airports with fire-training areas. Among the 11 targeted PFAS, the most frequently detected were trifluoroacetic acid (TFA, 4.6–220 ng/L), perfluorobutanoic acid (PFBA, 0.85–33 ng/L), perfluoropentanoic acid (PFPeA, 1.2–2100 ng/L), trifluoromethane sulfonic acid (TMS, 0.01–4.3 ng/L), and perfluorobutane sulfonic acid (PFBS, 0.07–450 ng/L). Levels of C3-C5 perfluoroalkyl carboxylic acids (PFCAs), C2-C4 perfluoroalkyl sulfonates (PFSAs) and n:3 polyfluoroalkyl acids (n = 2,3; n:3 acids) were significantly higher in water bodies near fire-training area sites compared with rivers in urban areas. In contrast, TFA, TMS, and 1:3 acid were not significantly elevated, likely reflecting atmospheric deposition or other diffuse sources for these compounds. Nontarget and suspect screening analysis revealed an abundance of other ultra-short and short-chain PFAS in AFFF-impacted water bodies. Perfluoroalkyl sulfonamides (FASA, C2, C3, and C5), perfluoroalkyl sulfonamide propanoic acids (FASA-PrA, C1-C2) and n:3 acids (n = 1, 4, and 5) were detected for the first time in environmental surface waters.","Wang, Yu; Liu, Min; Vo Duy, Sung; Munoz, Gabriel; Sauvé, Sébastien; Liu, Jinxia",ScienceDirect,
http://zotero.org/users/14600920/items/R8A9VHSV,article-journal,Recent advances in mass spectrometry analytical techniques for per- and polyfluoroalkyl substances (PFAS),Analytical and Bioanalytical Chemistry,Anal Bioanal Chem,414,9,2795-2807,2022,10.1007/s00216-022-03905-y,https://doi.org/10.1007/s00216-022-03905-y,"The ubiquitous presence of per- and polyfluoroalkyl substances (PFAS) in various environments has led to increasing concern, and these chemicals have been confirmed as global contaminants. Following the chemical regulatory restrictions imposed, PFAS alternatives that are presumed to be less toxic have been manufactured to replace the traditional ones in the market. However, owing to the original release and alternative usage, continuous accumulation of PFAS has been reported in environmental and human samples, with uncertain consequences for ecosystem and human health. It is crucial to promote and improve existing analytical techniques to facilitate the detection of trace amounts of PFAS in diverse environmental matrices. This review summarizes analytical methods that have been applied to and advanced for targeted detection and suspect screening of PFAS, which mainly include (i) sampling and sample preparation methods for various environment matrices and organisms, and quality assurance/quality control during the analysis process, and (ii) quantitative methods for targeted analysis and automated suspect screening strategies for non-targeted PFAS analysis, together with their applications, advantages, shortcomings, and need for new method development.","Jia, Shenglan; Marques Dos Santos, Mauricius; Li, Caixia; Snyder, Shane A.",Springer Link,en
http://zotero.org/users/14600920/items/ATPSWYZ3,article-journal,Practical application guide for the discovery of novel PFAS in environmental samples using high resolution mass spectrometry,Journal of Exposure Science & Environmental Epidemiology,J Expo Sci Environ Epidemiol,33,4,575-588,2023,10.1038/s41370-023-00578-2,https://www.nature.com/articles/s41370-023-00578-2,"The intersection of the topics of high-resolution mass spectrometry (HRMS) and per- and polyfluoroalkyl substances (PFAS) bring together two disparate and complex subjects. Recently non-targeted analysis (NTA) for the discovery of novel PFAS in environmental and biological media has been shown to be valuable in multiple applications. Classical targeted analysis for PFAS using LC-MS/MS, though growing in compound coverage, is still unable to inform a holistic understanding of the PFAS burden in most samples. NTA fills at least a portion of this data gap.","Strynar, Mark; McCord, James; Newton, Seth; Washington, John; Barzen-Hanson, Krista; Trier, Xenia; Liu, Yanna; Dimzon, Ian Ken; Bugsel, Boris; Zwiener, Christian; Munoz, Gabriel",www.nature.com,en
http://zotero.org/users/14600920/items/WXRPWKHU,article-journal,Recovery of ammonia from digestate as fertilizer,Water Practice and Technology,Water Practice and Technology,13,2,382-387,2018,10.2166/wpt.2018.049,https://doi.org/10.2166/wpt.2018.049,"Ammonia inhibition can be a major problem during anaerobic digestion of manure and municipal and industrial sludges. Anaerobic digestion is sensitive to higher NH3-N concentrations, which are inhibiting and at certain levels even toxic for methanogen bacteria. During anaerobic digestion, COD and BOD are converted for 60–80% into biogas. Nitrogen will only slightly be removed due to cell synthesis and due to hydrolysis most of the Kjehldahl nitrogen is converted to ammonium. Because of the reduction of COD in anaerobic digestion the effluent of the anaerobic treatment often results in a COD/N ratio which is too low for further aerobic nitrogen removal. The Nijhuis Ammonium Recovery system (NAR) can solve this problem and removes ammonium from digestate or other substrate for digestion. The NAR is a chemical process based on stripping of ammonia. The ammonium is recovered as ammonium sulphate, which can be used as a fertilizer for agricultural purposes. The NAR was proven to be a robust technology with a stable ammonium removal efficiency of 85–90% for anaerobic digested manure, municipal and other organic waste waters.The cost effectiveness mainly depends on the concentration of NH3-N in the influent, scale of the installation, the availability of residual heat and the local value and market for ammonium sulphate. Above 2 g/l NH3-N the NAR system is competitive and at higher NH3-N concentrations more cost efficient compared to other state of the art nitrogen removal technologies and ranges between 1–3 €/kg N.","Menkveld, H. W. H.; Broeders, E.",Silverchair,
http://zotero.org/users/14600920/items/V72D39CU,article-journal,Valorization of bio-fertilizer from anaerobic digestate through ammonia stripping process: A practical and sustainable approach towards circular economy,Environmental Technology & Innovation,Environmental Technology & Innovation,27,,102414,2022,10.1016/j.eti.2022.102414,https://www.sciencedirect.com/science/article/pii/S2352186422000748,"Anaerobic digestion is a technology, which converts biological wastes into biogas and biogas digestates (DIG); the latter is considered the main challenge for biogas producers. Recently, nutrient recovery technology from these DIG for bio-fertilizers production as an alternative for traditional chemical fertilizers is receiving increasing attention. This study aims to use two different biofertilizers based on DIG using ammonia striping technique which are liquid bio-based ammonium sulfate (BAS-L) and solid bio-based ammonium sulfate (BAS-S) fertilizers, besides the raw DIG and the conventional urea compound fertilizer (UCF) is used as a chemical fertilizer for comparison to produce solanaceous plants (eggplant). The agronomic effectiveness and economics of using these fertilizers are listed, and the results indicated that the eggplant yields using UCF and BAS-L were 62.65 tons/ha and 63.42 tons/ha, respectively, representing 24.5 % and 27.9 % higher than BAS-S and DIG, respectively. The agronomic efficiency (AEN) and the apparent recovery efficiency (AREN) of BAS-L fertilizer were the highest, reaching 44.8 kg DM/kg N and 7.9 %, respectively, which were significantly higher than the corresponding values of BAS-S and DIG. Furthermore, the economic benefits of various fertilizer applications were estimated and compared. The results showed that the theoretical net revenue of BAS-L fertilizer was 86065.03 $/ha, while BAS-S fertilizer and UCF were lower than BAS-L (56.7 % and 48.5 %, respectively), and the theoretical net revenue of direct application of DIG was 36958.95 $/ha. Therefore, BAS-L fertilizer has the best comprehensive fertilizer effect and economic benefits.","Jin, Keda; Pezzuolo, Andrea; Gouda, Shaban G.; Jia, Shijiang; Eraky, Mohamed; Ran, Yi; Chen, Mengdi; Ai, Ping",ScienceDirect,
http://zotero.org/users/14600920/items/FQAIT4AK,article-journal,A critical review of ammonia recovery from anaerobic digestate of organic wastes via stripping,Renewable and Sustainable Energy Reviews,Renewable and Sustainable Energy Reviews,143,,110903,2021,10.1016/j.rser.2021.110903,https://www.sciencedirect.com/science/article/pii/S1364032121001969,"Anaerobic digestion is a well-established technology that valorises organic wastes to produce renewable energy as biogas. The ammonia released during this process can be inhibitory if it exceeds a threshold concentration. Additionally, ammonia is a harmful environmental pollutant and also a renewable source of energy, thus establishing a need for the recovery of ammonia. Gas-liquid stripping is one such widely researched technology to recover ammonia from wastewater. However, there have not been any reviews focusing solely on the application of stripping to recover ammonia from the anaerobic digestate of organic wastes. This study reviews the current state of research in this field, focusing on the factors affecting the ammonia recovery, stripping column designs and linking of an anaerobic digester to a stripping column. An overview of the work done on the modelling of the ammonia stripping from digestate is also included. This review offers a direction for further research in this field; i.e., experimental and modelling studies on i) the effect of digestate composition on ammonia recovery and ii) the effect of stripping gas on ammonia removal.","Palakodeti, Advait; Azman, Samet; Rossi, Barbara; Dewil, Raf; Appels, Lise",ScienceDirect,
http://zotero.org/users/14600920/items/PBHGXK9W,article-journal,Production and performance of bio-based mineral fertilizers from agricultural waste using ammonia (stripping-)scrubbing technology,Waste Management,Waste Management,89,,265-274,2019,10.1016/j.wasman.2019.03.043,https://www.sciencedirect.com/science/article/pii/S0956053X19301758,"Development and optimization of nutrient recovery technologies for agricultural waste is on the rise. The full scale adoption of these technologies is however hindered by complex legal aspects that result from lack of science-based knowledge on characterization and fertilizer performance of recovered end-products. Ammonium sulfate (AS) and ammonium nitrate (AN), end-products of (stripping-)scrubbing technology, are currently listed by the European Commission as high priority products with the potential of replacing synthetic N fertilizers. The legal acceptance of AS and AN will be highly dependent on critical mass of scientific evidence. This study describes four different (stripping-)scrubbing pathways to recover ammonia with an aim to (i) assess product characteristics of ammonium nitrate (AN) and ammonium sulfate (AS) produced from different installations, (ii) evaluate fertilizer performance of recovered end-products in greenhouse (Lactuca sativa L.) and full field (Zea mays L.) scale settings and (iii) compare the observed performances with other published studies. Results have indicated that the recovered products might have a different legal status, as either mineral N fertilizer or yet as animal manure, depending on the used (stripping-)scrubbing process pathway. Nevertheless, no significant differences in respect to product characterization and fertilizer performance of AN and AS have been identified in this study as compared to the conventional use of synthetic N fertilizers. This indicates that recovered AS and AN are valuable N sources and therefore might be used as N fertilizers in crop cultivation.","Sigurnjak, I.; Brienza, C.; Snauwaert, E.; De Dobbelaere, A.; De Mey, J.; Vaneeckhaute, C.; Michels, E.; Schoumans, O.; Adani, F.; Meers, E.",ScienceDirect,
http://zotero.org/users/14600920/items/9NEW8ZIA,article-journal,A review on the integration of mainstream P-recovery strategies with enhanced biological phosphorus removal,Water Research,Water Research,212,,118102,2022,10.1016/j.watres.2022.118102,https://www.sciencedirect.com/science/article/pii/S0043135422000653,"Phosphorus (P), an essential nutrient for all organisms, urgently needs to be recovered due to the increasing demand and scarcity of this natural resource. Recovering P from wastewater is a feasible and promising way widely studied nowadays due to the need to remove P in wastewater treatment plants (WWTPs). When enhanced biological P removal (EBPR) is implemented, an innovative option is to recover P from the supernatant streams obtained in the mainstream water line, and then combine it with liquor-crystallisation recovery processes, being the final recovered product struvite, vivianite or hydroxyapatite. The basic idea of these mainstream P-recovery strategies is to take advantage of the ability of polyphosphate accumulating organisms (PAO) to increase P concentration under anaerobic conditions when some carbon source is available. This work shows the mainstream P-recovery technologies reported so far, both in continuous and sequenced batch reactors (SBR) based configurations. The amount of extraction, as a key parameter to balance the recovery efficiency and the maintenance of the EBPR of the system, should be the first design criterion. The maximum value of P-recovery efficiency for long-term operation with an adequate extraction ratio would be around 60%. Other relevant factors (e.g. COD/P ratio of the influent, need for an additional carbon source) and operational parameters (e.g. aeration, SRT, HRT) are also reported and discussed.","Zhang, Congcong; Guisasola, Albert; Baeza, Juan Antonio",ScienceDirect,
http://zotero.org/users/14600920/items/P4IKTUP6,article-journal,Re-evaluating the microbiology of the enhanced biological phosphorus removal process,Current Opinion in Biotechnology,Current Opinion in Biotechnology,57,,111-118,2019,10.1016/j.copbio.2019.03.008,https://www.sciencedirect.com/science/article/pii/S0958166918301307,"We have critically assessed some of the dogmas in the microbiology of enhanced biological phosphorus removal (EBPR) and argue that the genus Tetrasphaera can be as important as Ca. Accumulibacter for phosphorus removal; and that proliferation of their competitors, the glycogen accumulating organisms, does not appear to be a practical problem for EBPR efficiency even under tropical conditions. An increasing number of EBPR-related genomes are changing our understanding of their physiology, for example, their potential to participate in denitrification. Rather than trying to identify organisms that adhere to strict phenotype metabolic models, we advocate for broader analyses of the whole microbial communities in EBPR plants by iterative studies with isolates, lab enrichments, and full-scale systems.","Nielsen, Per Halkjær; McIlroy, Simon J; Albertsen, Mads; Nierychlo, Marta",ScienceDirect,
